organization,work_area,name,latitude,longitude,depth,depth_source,watershid_id,lake_id,program
HAKAI,CALVERT,PBO,,,,,,,Nearshore
HAKAI,CALVERT,POISON OUTLET,52.8982800000001,-128.016113,,land,POISON,POISON,Watershed
HAKAI,CALVERT,POREUTH,,,,,,,Nearshore
HAKAI,CALVERT,PPO,51.65807,-128.11447,,,,,Nearshore
HAKAI,CALVERT,PRITH,,,,,,,Nearshore
HAKAI,CALVERT,PRUTH,51.6554,-128.0913,72.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,PRUTH1,,,,,,,Nearshore
HAKAI,CALVERT,PRUTHBAY,,,,,,,Nearshore
HAKAI,CALVERT,PRUTHMOORING,51.6564030740001,-128.091290222,67.0,CHS NONNA10 Bathymetry,,,Nearshore
HAKAI,CALVERT,PRUTH_BAY,,,,,,,Nearshore
HAKAI,CALVERT,PRUTH_BAY_EDGE1,,,,,,,Nearshore
HAKAI,CALVERT,PRUTH_BAY_EDGE2,,,,,,,Nearshore
HAKAI,CALVERT,PRUTH_BAY_EDGE3,,,,,,,Nearshore
HAKAI,CALVERT,PRUTH_BAY_INTERIOR4,,,,,,,Nearshore
HAKAI,CALVERT,PRUTH_BAY_INTERIOR5,,,,,,,Nearshore
HAKAI,CALVERT,PRUTH_BAY_INTERIOR6,,,,,,,Nearshore
HAKAI,CALVERT,QC08,,,,,,,Nearshore
HAKAI,CALVERT,QCD02,,,,,,,Nearshore
HAKAI,CALVERT,QCD05,,,,,,,Nearshore
HAKAI,CALVERT,QCS,,,,,,,Nearshore
HAKAI,CALVERT,QCS01,51.705,-128.2384,142.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,QCS02,51.6948,-128.2931,134.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,QCS03,51.6342000000001,-128.2634,135.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,QCS04,51.5677000000001,-128.2397,122.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,CALVERT,QCS05,51.4735000000001,-128.2058,110.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,QCS06,51.4186,-128.0568,128.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,QCS07,51.3813170000001,-127.907733,127.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,QCS08,51.6857000000001,-128.341,136.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,QCSD02,,,,,,,Nearshore
HAKAI,CALVERT,QCSD05,,,,,,,Nearshore
HAKAI,CALVERT,QS01,,,,,,,Nearshore
HAKAI,CALVERT,QSC01,,,,,,,Nearshore
HAKAI,CALVERT,QSD01,51.85355,-128.360883,156.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,CALVERT,QSD02,51.9581000000001,-128.3504,178.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,CALVERT,QSD03,52.019433,-128.417267,32.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,CALVERT,QSD04,52.0338,-128.47215,34.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,CALVERT,QSD05,52.0625000000001,-128.5126,60.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,QU380,,,,,,,Oceanography
HAKAI,CALVERT,RATTENBURYARMS,,,,,,,Nearshore
HAKAI,CALVERT,REEF01,,,,,,,Nearshore
HAKAI,CALVERT,REEF03,,,,,,,Nearshore
HAKAI,CALVERT,REEF04,,,,,,,Nearshore
HAKAI,CALVERT,REEF05,,,,,,,Nearshore
HAKAI,CALVERT,REEF06,,,,,,,Nearshore
HAKAI,CALVERT,REEF07,,,,,,,Nearshore
HAKAI,CALVERT,REEF1,,,,,,,Nearshore
HAKAI,CALVERT,REEF10,,,,,,,Nearshore
HAKAI,CALVERT,REEF11,,,,,,,Nearshore
HAKAI,CALVERT,REEF4,,,,,,,Nearshore
HAKAI,CALVERT,REEF5,,,,,,,Nearshore
HAKAI,CALVERT,REEF6,,,,,,,Nearshore
HAKAI,CALVERT,RI6,51.7283,-127.4533,207.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,CALVERT,RI7,51.7783000000001,-127.3933,238.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,CALVERT,RIS1,,,,,,,Nearshore
HAKAI,CALVERT,RIS2,,,,,,,Nearshore
HAKAI,CALVERT,RIS3,,,,,,,Nearshore
HAKAI,CALVERT,RIS5,,,,,,,Nearshore
HAKAI,CALVERT,RIS6,,,,,,,Nearshore
HAKAI,CALVERT,RIS7,,,,,,,Nearshore
HAKAI,CALVERT,ROCK04,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY01,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY02,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY03,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY04,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY05,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY06,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY07,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY08,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY09,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY1,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY10,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY11,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY2,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY3,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY4,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY5,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY6,,,,,,,Nearshore
HAKAI,CALVERT,ROCKY7,,,,,,,Nearshore
HAKAI,CALVERT,RVRE01,,,,,,,Nearshore
HAKAI,CALVERT,RVRS01,51.4414000000001,-127.8044,119.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,RVRS02,51.4302613250001,-127.717988977,153.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,RVRS2,,,,,,,Oceanography
HAKAI,CALVERT,RVS02,,,,,,,Nearshore
HAKAI,CALVERT,SAND01,,,,,,,Nearshore
HAKAI,CALVERT,SAND02,,,,,,,Nearshore
HAKAI,CALVERT,SAND03,,,,,,,Nearshore
HAKAI,CALVERT,SC10,51.6596000000001,-128.04146,,land,,,Nearshore
HAKAI,CALVERT,SEA,,,,,,,Nearshore
HAKAI,CALVERT,SEA02,51.6750000000001,-128.119,5.0,CHS NONNA10 Bathymetry,,,Nearshore
HAKAI,CALVERT,SEA046M057,,,,,,,Nearshore
HAKAI,CALVERT,SEA046_M057LAUNCH,,,,,,,Nearshore
HAKAI,CALVERT,SEA06,,,,,,,Nearshore
HAKAI,CALVERT,SEA07,,,,,,,Nearshore
HAKAI,CALVERT,SEA08,,,,,,,Nearshore
HAKAI,CALVERT,SEA09,,,,,,,Nearshore
HAKAI,CALVERT,SEA1,,,,,,,Nearshore
HAKAI,CALVERT,SEA10,51.81019,-128.23467,,,,,Nearshore
HAKAI,CALVERT,SEA11,51.8091000000001,-128.2476,2.0,chart,,,Nearshore
HAKAI,CALVERT,SEA12,,,,,,,Nearshore
HAKAI,CALVERT,SEA14,,,,,,,Nearshore
HAKAI,CALVERT,SEA15,51.6453213200001,-128.1192523,0.0,chart,,,Nearshore
HAKAI,CALVERT,SEA16,51.78019,-127.87074,,,,,Nearshore
HAKAI,CALVERT,SEA2,51.6746000000001,-128.118,4.0,CHS NONNA10 Bathymetry,,,Nearshore
HAKAI,CALVERT,SEA3,,,,,,,Nearshore
HAKAI,CALVERT,SEA4,,,,,,,Nearshore
HAKAI,CALVERT,SEA5,52.0018000000001,-128.4247,2.0,chart,,,Nearshore
HAKAI,CALVERT,SEA6,51.9275000000001,-128.4501,1.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,CALVERT,SEA7,51.9222,-128.4645,4.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,CALVERT,SEA8,52.0626,-128.4119,4.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,CALVERT,SEA9,52.0506,-128.4029,3.0,chart,,,Nearshore
HAKAI,CALVERT,SEAG15,,,,,,,Nearshore
HAKAI,CALVERT,SEANORTHGOOSENOGOOD,,,,,,,Nearshore
HAKAI,CALVERT,SECONDBEACH,51.6494700000001,-128.155384,0.0,chart,,,Nearshore
HAKAI,CALVERT,SHIRE19,,,,,,,Nearshore
HAKAI,CALVERT,SHORE01,51.80121,-128.05499,,,,,Nearshore
HAKAI,CALVERT,SHORE02,,,,,,,Nearshore
HAKAI,CALVERT,SHORE03,,,,,,,Nearshore
HAKAI,CALVERT,SHORE04,,,,,,,Nearshore
HAKAI,CALVERT,SHORE05,,,,,,,Nearshore
HAKAI,CALVERT,SHORE08,,,,,,,Nearshore
HAKAI,CALVERT,SHORE09,51.9652611000001,-127.71152,2.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE10,51.9258389,-127.88845,5.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE11,51.65769414,-128.1135577,10.0,CHS NONNA10 Bathymetry,,,Nearshore
HAKAI,CALVERT,SHORE12,51.65333287,-128.1201208,6.0,CHS NONNA10 Bathymetry,,,Nearshore
HAKAI,CALVERT,SHORE13,51.6483070400001,-128.0934757,7.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE14,,,,,,,Nearshore
HAKAI,CALVERT,SHORE15,,,,,,,Nearshore
HAKAI,CALVERT,SHORE16,51.79858125,-128.0591963,20.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE17,51.70838709,-127.876665,1.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE18,51.70387444,-127.8815117,9.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE19,51.70888582,-127.8883945,7.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE2,,,,,,,Nearshore
HAKAI,CALVERT,SHORE20,51.9617544000001,-127.77545,10.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE21,51.9517062,-127.74103,5.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE22,51.7700497000001,-127.43015,20.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE23,51.5396992,-127.5598,20.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE24,51.88255558,-128.1564522,1.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE25,51.8779404900001,-128.8779405,70.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE26,51.8700436300001,-128.161572,0.0,chart,,,Nearshore
HAKAI,CALVERT,SHORE28,,,,,,,Nearshore
HAKAI,CALVERT,SHORE29,,,,,,,Nearshore
HAKAI,CALVERT,SHORE30,,,,,,,Nearshore
HAKAI,CALVERT,SHORE31,,,,,,,Nearshore
HAKAI,CALVERT,SHORE32,,,,,,,Nearshore
HAKAI,CALVERT,SHORE33,,,,,,,Nearshore
HAKAI,CALVERT,SHORE34,,,,,,,Nearshore
HAKAI,CALVERT,SHORE9,,,,,,,Nearshore
HAKAI,CALVERT,SHRE28,,,,,,,Nearshore
HAKAI,CALVERT,SIMMONDS,51.9590000000001,-128.262,2.0,chart,,,Nearshore
HAKAI,CALVERT,SNI1,51.8384300000001,-128.059607,49.0,chart,,,Nearshore
HAKAI,CALVERT,SNI10,,,,,,,Nearshore
HAKAI,CALVERT,SNI11,,,,,,,Nearshore
HAKAI,CALVERT,SNI12,,,,,,,Nearshore
HAKAI,CALVERT,SNI2,,,,,,,Nearshore
HAKAI,CALVERT,SNI7,,,,,,,Nearshore
HAKAI,CALVERT,SNI8,,,,,,,Nearshore
HAKAI,CALVERT,SNI9,,,,,,,Nearshore
HAKAI,CALVERT,SOUTHGATE YSI10,,,,,SOUTHGATE,SOUTHGATE,Watershed
HAKAI,CALVERT,SOUTHGATE YSI11,,,,,SOUTHGATE,SOUTHGATE,Watershed
HAKAI,CALVERT,SOUTHGATE YSI9,,,,,SOUTHGATE,SOUTHGATE,Watershed
HAKAI,CALVERT,SOUTHGOOSE,,,,,,,Nearshore
HAKAI,CALVERT,SP,51.676,-128.1225,1.0,CHS NONNA10 Bathymetry,,,Nearshore
HAKAI,CALVERT,SPIDER,,,,,,,Nearshore
HAKAI,CALVERT,SPYDER,51.84135,-128.265,2.0,chart,,,Nearshore
HAKAI,CALVERT,SPYDERARMS,,,,,,,Nearshore
HAKAI,CALVERT,SQUID,,,,,,,Nearshore
HAKAI,CALVERT,SSP,51.6787400000001,-128.114878,1.0,CHS NONNA10 Bathymetry,,,Nearshore
HAKAI,CALVERT,STARFISH,,,,,,,Nearshore
HAKAI,CALVERT,STARFISHARMS,,,,,,,Nearshore
HAKAI,CALVERT,STRYKER,52.08358,-128.365,0.0,chart,,,Nearshore
HAKAI,CALVERT,TEMP01,,,,,,,Nearshore
HAKAI,CALVERT,TEMP02,51.869737,-128.15906,5.0,chart,,,Nearshore
HAKAI,CALVERT,TEMP03,,,,,,,Nearshore
HAKAI,CALVERT,TEMP04,51.81300715,-128.0531399,5.0,chart,,,Nearshore
HAKAI,CALVERT,TEMP05,,,,,,,Nearshore
HAKAI,CALVERT,TEMP06,,,,,,,Nearshore
HAKAI,CALVERT,TEMP07,,,,,,,Nearshore
HAKAI,CALVERT,TEMP08,,,,,,,Nearshore
HAKAI,CALVERT,TEMP09,,,,,,,Nearshore
HAKAI,CALVERT,TEMP10,,,,,,,Nearshore
HAKAI,CALVERT,TEMP11,,,,,,,Nearshore
HAKAI,CALVERT,TEMP3,,,,,,,Nearshore
HAKAI,CALVERT,TEMP4,,,,,,,Nearshore
HAKAI,CALVERT,TEMP5,,,,,,,Nearshore
HAKAI,CALVERT,TEMP6,,,,,,,Nearshore
HAKAI,CALVERT,THOMPSON,52.1497200000001,-128.369,2.0,chart,,,Nearshore
HAKAI,CALVERT,THRASHER,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUET,51.8035,-128.254,2.0,chart,,,Nearshore
HAKAI,CALVERT,TRIQUETBAY,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUETMACROARMS,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUETTA,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUET_BAY_EDGE1,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUET_BAY_EDGE2,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUET_BAY_EDGE3,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUET_BAY_INTERIOR4,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUET_BAY_INTERIOR5,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUET_BAY_INTERIOR6,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUET_NORTH_EDGE1,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUET_NORTH_EDGE2,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUET_NORTH_EDGE3,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUET_NORTH_INTERIOR4,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUET_NORTH_INTERIOR5,,,,,,,Nearshore
HAKAI,CALVERT,TRIQUET_NORTH_INTERIOR6,,,,,,,Nearshore
HAKAI,CALVERT,TRQBYE2,,,,,,,Nearshore
HAKAI,CALVERT,TRQBYI5,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL 13L,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL 14L,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL 15L,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL 16L,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL 18L,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL DI_BLANK1,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL DI_BLANK2,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL L13,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL L14,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL L15,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL L16,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL L17,,,,,TSUNAMIHILL,TSUNAMIHILL,Watershed
HAKAI,CALVERT,TSUNAMIHILL L18,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL OUTLET,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ13,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ13B,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ14,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ14B,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ15,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ15B,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ16,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ16B,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ17,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ17B,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ18,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ18B,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ3A,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL PZ3B,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL REFSTATION,,,,,TSUNAMIHILL,TSUNAMIHILL,Watershed
HAKAI,CALVERT,TSUNAMIHILL REFSTN,51.6517830000001,-128.12955,,land,TSUNAMIHILL,TSUNAMIHILL,Watershed
HAKAI,CALVERT,TSUNAMIHILL S4L,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL S4P,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL S6L,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL S6P,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL S7L,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL S7P,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL S8L,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL S8P,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL TSN2,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL TSN2 S4,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL TSN2-WTW18,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL TSN2S4,,,,,TSUNAMIHILL,TSUNAMIHILL,Watershed
HAKAI,CALVERT,TSUNAMIHILL TSN2WTW18,,,,,TSUNAMIHILL,TSUNAMIHILL,Watershed
HAKAI,CALVERT,TSUNAMIHILL TSN3,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL TSN3 S6,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL TSN3 S7,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL TSN3 S8,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL TSN3-PZS6,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL TSN3-WTW13,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL TSN3-WTW14,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL TSN3-WTW15,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL TSN3PZS6,,,,,TSUNAMIHILL,TSUNAMIHILL,Watershed
HAKAI,CALVERT,TSUNAMIHILL TSN3S6,,,,,TSUNAMIHILL,TSUNAMIHILL,Watershed
HAKAI,CALVERT,TSUNAMIHILL TSN3S7,,,,,TSUNAMIHILL,TSUNAMIHILL,Watershed
HAKAI,CALVERT,TSUNAMIHILL TSN3S8,,,,,TSUNAMIHILL,TSUNAMIHILL,Watershed
HAKAI,CALVERT,TSUNAMIHILL TSN3WTW13,,,,,TSUNAMIHILL,TSUNAMIHILL,Watershed
HAKAI,CALVERT,TSUNAMIHILL TSN3WTW14,,,,,TSUNAMIHILL,TSUNAMIHILL,Watershed
HAKAI,CALVERT,TSUNAMIHILL TSN3WTW15,,,,,TSUNAMIHILL,TSUNAMIHILL,Watershed
HAKAI,CALVERT,TSUNAMIHILL TSN8,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL WTW13,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL WTW14,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL WTW15,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL WTW16,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL WTW17,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL WTW18,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL WTW2,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL WTW2B,,,,,,,Nearshore
HAKAI,CALVERT,TSUNAMIHILL WTW3,,,,,,,Nearshore
HAKAI,CALVERT,UBC7,51.5003,-127.8182,155.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,UBC8,51.6737000000001,-127.2668,51.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,VIKINGBUOY,51.565545215,-128.238713131,120.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,CALVERT,WANNOCK,,,,,,,Nearshore
HAKAI,CALVERT,WANNOCK DOCK,,,,,WANNOCK,WANNOCK,Watershed
HAKAI,CALVERT,WANNOCK OUTLET,,,,,WANNOCK,WANNOCK,Watershed
HAKAI,CALVERT,WANNOCK WR01,51.679021,-127.234528,,land,WANNOCK,WANNOCK,Watershed
HAKAI,CALVERT,WANNOCK WR02,51.6787550000001,-127.234705,,land,WANNOCK,WANNOCK,Watershed
HAKAI,CALVERT,WANNOCK WR03,51.679182,-127.230947,,land,WANNOCK,WANNOCK,Watershed
HAKAI,CALVERT,WANNOCK WR1,,,,,WANNOCK,WANNOCK,Watershed
HAKAI,CALVERT,WBCH01,51.6535000000001,-128.1493,10.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,WBCH02,51.6524000000001,-128.1657,28.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,CALVERT,WBCHRI_A,,,,,,,Nearshore
HAKAI,CALVERT,WBCHRI_B,,,,,,,Nearshore
HAKAI,CALVERT,WBCHRI_C,,,,,,,Nearshore
HAKAI,CALVERT,WBCH_A,,,,,,,Nearshore
HAKAI,CALVERT,WBCH_B,,,,,,,Nearshore
HAKAI,CALVERT,WBCH_C,,,,,,,Nearshore
HAKAI,CALVERT,WEST BEA,51.6482,-128.151,7.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,CALVERT,WESTBEACH,51.64917,-128.151917,1.0,chart,,,Nearshore
HAKAI,CALVERT,WESTBEACHA,,,,,,,Nearshore
HAKAI,CALVERT,WESTBEACHB,,,,,,,Nearshore
HAKAI,CALVERT,WESTBEACHC,,,,,,,Nearshore
HAKAI,CALVERT,WESTBEACHMACROARMS,,,,,,,Nearshore
HAKAI,CALVERT,WESTBEACHNEREOARMS,,,,,,,Nearshore
HAKAI,CALVERT,WEST_A,,,,,,,Nearshore
HAKAI,CALVERT,WEST_B,,,,,,,Nearshore
HAKAI,CALVERT,WEST_C,,,,,,,Nearshore
HAKAI,CALVERT,WFB,51.67017,-128.12062,,,,,Nearshore
HAKAI,CALVERT,WHVIK,51.7119530000001,-128.235917,141.0,CHS NONNA10 Bathymetry,,,Nearshore
HAKAI,CALVERT,WOMANLY,,,,,,,Nearshore
HAKAI,CALVERT,WR 1,,,,,WR,WR,Watershed
HAKAI,CALVERT,WR01 OUTLET,,,,,,,Nearshore
HAKAI,CALVERT,WR1,51.67904,-127.23437,,land,,,Nearshore
HAKAI,CALVERT,WR1 OUTLET,,,,,,,Nearshore
HAKAI,CALVERT,WTW3 OUTLET,,,,,,,Nearshore
HAKAI,CALVERT,YSI,51.6749,-128.1201,5.0,CHS NONNA10 Bathymetry,,,Nearshore
HAKAI,CALVERT,YTT455,,,,,,,Nearshore
HAKAI,JOHNSTONE STRAIT,BLANK,,,,,,,Nearshore
HAKAI,JOHNSTONE STRAIT,J01,50.578487,-126.721845,20.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,J02,50.599433,-126.703364,33.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,J03,50.5469360000001,-126.671869,10.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,J04,50.526352,-126.38762,27.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,J05,50.4987350000001,-126.212568,45.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,J06,50.475081,-126.033922,14.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,J07,50.457325,-126.165533,49.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,J08,50.480604,-126.409614,5.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,J09,50.5440110000001,-126.814611,35.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,J10,50.5580340000001,-126.734633,28.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,J11,50.5390580000001,-126.777119,47.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,J12,50.5264060000001,-126.727619,30.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,J13,50.53779,-126.63191,26.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,JS 2,,,,,,,Nearshore
HAKAI,JOHNSTONE STRAIT,JS02,,,,,,,Oceanography
HAKAI,JOHNSTONE STRAIT,JS1,50.6204000000001,-126.76469,152.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,JOHNSTONE STRAIT,JS10,50.4847600000001,-126.338,250.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,JOHNSTONE STRAIT,JS11,50.4863800000001,-126.23723,378.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,JOHNSTONE STRAIT,JS12,50.5110300000001,-126.59595,418.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,JOHNSTONE STRAIT,JS2,50.5480000000001,-126.696,300.0,chart,,,Oceanography
HAKAI,JOHNSTONE STRAIT,JS3,50.501,-126.338,312.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,JOHNSTONE STRAIT,JS4,50.47,-126.137,320.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,JOHNSTONE STRAIT,JS5,50.5845200000001,-126.69857,145.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,JOHNSTONE STRAIT,JS6,50.5279600000001,-126.70714,359.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,JOHNSTONE STRAIT,JS7,50.5000000000001,-126.50446,386.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
